Country name,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Positive affect,Negative affect,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,"gini of household income reported in Gallup, by wp5-year",72,192,349,358,1316,1405,1769,2098,2118,2130,2137,2145,2146,2697,2945,3020,3035,3041,3043,3044,3049,3051,3053,3064,3065,3066,3067,3068,3069,3070,3071,3072,3327,3342,3343,3345,3346,3347,3361,3373,3375,3394,3395,3396,3397,3398,3399,3400,3448,3449,3485,3486,3488,8621,42402,42403,42452,42453,42454,42455,42456,42619,43198,56489,56591,56592,56593,56594,56595,56596,56597,56598,56599,56600,56601,56602,56603,56604,56606,56608,56610,56612,56614,56616,56632,56645,56761,56774,56787,56972,57074,57087,57282,57321,57371,57396,57397,57405,57406,57414,57415,57423,57424,57432,57433,57441,57442,57450,57451,57461,57462,57470,57471,57479,57486,57487,57497,57511,57512,57513,57514,57515,57516,57517,57518,57519,57520,57521,57522,57523,57526,57539,57552,57564,57577,57591,57602,57606,57608,57610,57612,57614,57616,57617,57627,57641,57726,57730,57732,57734,57736,57787,57788,57791,57793,57795,57797,57893,57954,57955,57956,57957,57958,57959,57960,57961,57962,57963,57964,57965,57966,57967,57968,57969,57970,57971,57972,57973,57974,57975,57976,57977,57978,57981,58005,58006,58008,58009,58010,58011,58012,58013,58014,58015,58016,58017,58070,58071,58072,58074,58076,58078,58080,58109,58110,58111,58137,58150,58189,58198,58199,58200,58222,58223,58393,58406,58456,58457,58459,58460,58461,58462,58463,58464,58465,58466,58492,58493,58503,58504,58505,58506,58521,58523,58525,58527,58534,58536,58538,58591,58592,58594,58596,58601,58602,58604,58606,58608,58610,58613,58617,58619,58621,58623,58636,58778,58779,58780,58781,58782,58783,58784,58785,58786,58787,58788,58789,58790,58889,58902,58961,58970,58979,58988,59006,59015,59024,59034,59038,59039,59043,59044,59048,59058,59059,59063,59064,59077,59078,59081,59083,59087,59103,59107,59109,59111,59113,59219,59220,59221,59222,59223,59224,59225,59226,59227,59228,59483,59485,59487,59489,59491,59493,59495,59498,59511,59589,59602,59615,59628,59756,59866,60120,60573,60658,60723,60829,60830,60843,60845,60847,60849,60961,60962,60964,60965,60967,60969,60971,60989,61013,61014,61023,61024,61025,61027,61028,61029,61030,61031,61032,61033,61034,61035,61036,61037,61045,61046,61054,61055,61065,61108,61116,61117,61121,61122,61123,61124,61126,61127,61128,61129,61130,61131,61132,61133,61134,61135,61148,61201,61202,61215,61255,61257,61258,61259,61261,61263,61265,61277,61281,61283,61285,61287,61507,61537,61538,61539,61540,61541,61542,61543,61544,61545,61546,61547,61548,61549,61675,61683,61684,61693,61701,61702,61710,61711,61719,61722,61732,61733,61741,61744,61754,61755,61765,61766,61777,61790,61801,61812,61825,61836,61837,61839,61840,61841,61842,61843,61844,61845,61846,61847,61848,61875,61876,61878,61879,61880,61881,61882,61883,61884,61885,61886,61887,61927,61935,61994,61995,61996,61997,61998,61999,62000,62001,62002,62003,62026,62027,62028,62029,62030,62031,62032,62033,62034,62035,62036,62037,62038,62059,62060,62062,62064,62066,62068,62069,62072,62073,62075,62077,62079,62081,62082,62084,62085,62086,62088,62090,62092,62094,62095,62162,62163,62164,62166,62168,62170,62172,62173,62186,62203,62205,62207,62209,62211,62212,62214,62215,62216,62218,62220,62222,62224,62225,62228,62229,62231,62233,62235,62237,62238,62277,62387,62410,62423,62436,62607,62801,62909,62911,62913,62915,62917,62919,62921,62978,63094,63095,63096,63098,63100,63102,63104,63105,63197,63226,63297,63313,63323,63336,63349,63362,63427,63440,63453,63466,63479,63492,63505,63518,63531,63557,63570,63606,63609,63611,63613,63615,63867,63869,63871,63873,63875,63887,63889,63891,63893,63895,63897,63900,63902,63905,63907,63991,63993,63995,63997,64045,64047,64050,64052,64252,64254,64256,64258,64265,64270,64273,64275,64277,64279,64281,64282,64284,64286,64288,64290,64292,64295,64297,64299,64301,64303,64308,64310,64312,64314,64316,64319,64321,64323,64325,64327,64329,64343,64345,64347,64349,64351,64354,64356,64358,64360,64362,64364,64367,64369,64371,64373,64376,64378,64380,64419,64537,64539,64764,64766,64768,64770,64772,64774,64776,64777,64779,64781,64783,64785,64787,64789,64790,64792,64794,64796,64798,64800,64802,64803,64805,64807,64809,64811,64813,64815,64816,64824,66206,66287,66588,66825,66850,67412,67516,67544,67643,67680,67692,67698,67913,67987,68055,68069,68138,68156,68225,68251,68257,68290,68317,68371,68427,68447,68478,68494,68524,68534,68552,68558,68714,68870,69047,69083,69218,69356,69405,69430,69466,69609,69663,69845,69950,70027,70072,70126,70187,70305,70418,70461,70510,70661,70670,70682,71287,73036,73050,73251,73271,73431,73451,73458,73510,73905,74033,74048,74053,74068,74093,74108,74113,74128,74133,74148,74153,74168,74173,74188,74193,74208,74213,74228,74984,75028,75429,75448,75596,75699,76525,76545,77397,77424,77426,77504,77506,79992,80007,80012,80027,80032,80047,80052,80067,80072,80087,80092,80107,80112,80127,80132,80147,80152,80167,80952,80972,80974,81557,81781,82138,82153,82158,82168,82173,82188,82373,82374,82496,82497,82499,82500,82502,82503,82505,82506,82508,82509,82511,82612,82876,82979,82980,82981,83024,83025,83026,83086,83154,83155,83156,83424,83425,83426,83469,83470,83471,83516,83520,83521,83522,83525,83534,83543,83552,83561,83565,83566,83567,83585,83594,83603,83612,83621,83625,83626,83627,83630,83637,83648,83666,83670,83671,83672,83732,83837,83942,84047,84152,84215,84224,84233,84242,84251,84255,84256,84257,84260,84278,84287,84296,84300,84301,84302,84305,84530,84548,84557,84566,84570,84571,84572,84575,84584,84593,84602,84611,84615,84616,84617,84626,84635,84644,84653,84662,84671,84675,84676,84677,84680,84689,84698,84707,84716,84720,84721,84722,84740,84749,84758,84767,84776,84780,84781,84782,84785,84794,84812,84821,84825,84826,84827,84887,84992,85095,85096,85097,85135,85144,85153,85162,85171,85175,85176,85180,85189,85198,85207,85216,85220,85221,85222,85225,85240,85249,85258,85267,85276,85280,85281,85282,85285,85294,85303,85312,85321,85325,85326,85327,85345,85354,85363,85372,85864,97667,97865,97866,97867,97868,98035,98242,98383,98702,99322,99627,100040,100042,100044,100046,100048,100050,101678,103764,104361,104362,104363,104364,104402,104417,104447,104454,104467,104490,104516,104517,104536,104537,104672,104673,104674,104675,104676,104677,104678,104679,104680,104681,104682,104683,104754,104756,104757,104758,104759,104760,104761,104762,104763,104764,104765,105061,105063,105075,105082,105084,105086,105094,105099,105101,105113,105115,105127,105133,105134,105136,105144,105146,105149,105151,105171,105177,105179,105206,105208,105209,105230,105233,105245,105258,105261,105278,105286,105289,105291,105307,105312,105319,105359,105362,105371,105374,105551,105552,105553,105554,105555,105556,105557,105558,105559,105560,105561,105562,105563,105564,105565,105566,105567,105568
Afghanistan,2.6617181301116943,7.497754573822021,0.4908800721168518,52.79999923706055,0.4270108640193939,-0.11219828575849533,0.4963485598564148,0.3713261783123016,-1.886565923690796,-1.437807559967041,1.4540507793426514,0.5462827682495117,0.2865988612174988,36296000.0,2500.0,2.66171813,-2.311016703,0.498,15.0,178502925.0,652860.0,54.42220537328061,26558736.0,0.104707034792812,8971345.0,25.25,44.3849255508311,7.5,16.999000549316403,19.4729995727539,17.3399480490033,-299999.0,22.4570993923285,12.706000328064,8.02499961853027,8.83699989318848,62.1949996948242,73.713996887207,59.9020004272461,6.6939997673034695,5.52400016784668,6.92700004577637,31.1110000610352,20.7630004882813,33.1710014343262,27.7,0.0,0.0,84.5872779704028,4.763322814878401,79.8239551555244,9.59,65.0,62.0,51.5,47.4,55.4,39.2,67.9,63.7,71.8,48.466509352089005,35530081.0,58744.0,45219.0,77300.0,Eastern Mediterranean,5.0,11.0,Yes,Yes,Yes,Yes,No,South Asia,13014739.66,369338.9599823619,7894275.363353497,134070.37685666946,16307229.97955964,49634.289557348624,1189112.2038248188,12644.028687589956,5088898.051176144,32808.16742718576,1432799.890522871,90035.49102932062,702144.4706823095,152762.99917085233,56925.148423860075,5901962.238318964,7309284.662676442,435157.3925460782,828075.8871786125,95198.04974532196,48891.094887465966,14846.071425241775,188636.2596335079,19689.62626096858,9.208103565419817,46.81686489615778,4.862890098741938,1637816.7655834113,53339.54176554486,22681.27419332964,87837.32073590963,217739.2932659032,319720.88722960174,12.296980012455823,1295.5511168467203,9.149381572747844,631.1190805488523,4.613144397778355,88.37676646124523,0.7940442529276285,421.5377198922998,6.013549889021692,1248.7400563119165,11.978114623075015,134.10254255766807,1.3057493229465984,95.6021096019726,0.6823445963937511,51.730941867178345,0.4443741664059785,216.48060307803925,2.2928582093272927,73.90114683177647,26380.44507152009,102.74575193880604,596.6274745607914,10.132667873321852,8692.314210032966,26.456782725516163,851.0644887512912,9.049510867139096,6332.540963873144,40.82594347399932,749.4972763011624,47.09754358809156,162.5840065465699,35.37280644413863,33.2753135127812,2962.0779278950226,45.49170488904437,1030.8653430047746,0.5739849665379462,3.4741856888947384,0.05346857135258578,87093.28028516978,7765.021918074607,54428.8349974973,35843.73360414528,41519.184675626464,1363.8161639577775,1116.1235847943926,83976.71538713531,216.76253198899468,852.9286623718883,155.88872350269924,106.71007207323416,722.8365186890303,704.1459574036403,553.4111517522855,674.0709988999254,11.447909870257444,226.95050593639243,1381.4628445261194,1297.8163565988639,1588.6684218308524,231.93786722630156,14.485492579457858,3634.06066437266,11.060984576199274,126.10799684176371,1.3409273949699263,1360.8438382223676,8.773371373854651,696.0107190929709,43.73651008050935,598.169447843671,130.14153451379494,22.49931921740932,100.598845196091,1.708494379280968,302.16688033963743,0.919704845778062,5.0979887735650085,0.05420776617600303,168.51306229859992,1.0864050931974318,24.989402653810014,1.5703052138314482,2.96758141757155,0.6456458130210577,1.0874971907684623,298.06524111285216,5910.816066277351,100.38481064582741,18.798493657089022,43.30793345202453,0.4605004903711393,123.2336505187612,0.7944883544971739,34.216177430001835,2.150105088947448,64.62738461577547,14.060743215538373,11.748986442776635,16998.444455489018,288.68866985613465,21431.16381780147,791.6339399496089,1175.4300011560651,746.2688447468092,1719.3865764599766,4775.899957628955,81.1102574558615,6588.66829993417,2216.6023108739123,831.5104955408577,31.012710199237922,2929.285260384667,49.74875599140826,3142.024607664361,13076.840694317432,222.08713013996032,4627.40160729414,26.4776269499748,788.4170978608536,13.389877166071296,6.095489902302463,451.9799301838598,4.805978094478915,699.7095161733072,4.511032983202196,49.764616239345685,3.127151033882404,12.78781907895257,289.1013910476143,1242.200707433469,3.142680462171935,2752.440900162302,46.7453656954411,3194.8236603923065,19.36180669006331,330.17711972043793,2543.6322759281406,50.59146786359455,22.6376858193428,85.68861617264861,347.86194309857837,0.033013544122154015,0.00010048327093732109,1.969219240043389e-05,0.0002008989927516312,0.00010839856474643454,125.47486797072416,94.39928416802248,25.43237944576169,5.643204356940048,0.6830623764481707,346.3390094484288,274.6984716688031,50.334907417707264,21.305630361919253,1.808736591159941,1.0753592769765905,138.40054593822336,2.3504897532766145,1220.600545849839,3.7151399104880216,49.58215194919297,0.5272153036707024,919.3763242173044,5.927226694301866,84.41209219348922,5.304358424175748,28.829431551629664,6.272313764627513,4.38740757471677,0.0,11.280758602061214,693.6179347286238,348.7854183778865,373.2199776787018,384.05590478878617,1588.3633055603782,26.981420335885343,569.9773511982603,467.40834975471466,12255.231672784275,208.1335465523975,3330.624783090769,56.564801616883656,1257.6929891194854,9614.514180668755,163.28560636228852,1162.9324217136652,19.750360971922984,83.7489219625256,1.4223280810521182,50.72365300163275,1476.3729208923944,1909.9027344247986,497.023117987846,129.9410041829353,1054.1978686825294,1035.4097282242979,1178.641293696028,21.054398407953435,135.94270987052496,1.4455015413540064,1541.0562830000104,9.935202481742726,2128.1066762896953,133.72776675226842,3025.7347867324274,658.2980284209337,74.24328562624689,383176.5934235471,2049387.0633351812,248292.5416394491,1266642.700057856,128232.47432305785,23042.75389127161,6908.709005208529,558026.0004004951,530581.6713889163,27444.329011578644,815572.9406391426,199333.23756970023,147534.25564060063,235922.89393934305,2511176.7460813015,25183.003529160687,359121.7163807173,91736.19514419023,352478.85887226026,1662.0001270913262,5.058627103180694,69.56248806766571,169.8360948715929,26.747788946806782,11.58348053639236,135.0611285246163,2.2937756243012832,2.8627897321900324,51.21714203757518,392.36918227830046,252.50989850754314,109.40553294599323,683.1959879709494,116292.8950218578,353.96049679880144,1044.307880029975,511.0487725497348,8.67926419769266,50.73984582263793,649.2048789443787,6.903103918278665,5981.327822717986,38.56166947562691,5356.300571382699,336.58374434205376,4172.57586437743,907.8120385834546,139.3124372632218,861.9582366224691,8.298042338558577,3613.8932580595924,33.55668148526234,612.9036033151688,5.9476725792343785,397.8903662536433,3.658279810117029,1208.8689999841945,2.7821989304518966,5.137098488490377,123.50830342512616,2.097571217493017,1.475577078432012,46.035109553901826,0.4894990093984709,242.3579416638596,1.56248363544605,51.00774322401218,3.2052676984749735,21.888307014963107,4.762158737971548,1.9517571016413031,1.356327871070587,86.53299664904549,1.4696106909483455,4.549548060970883,24.34275538150761,155.00000021829362,0.4717732503844681,37.51841266721749,77.24782136058049,10.822801905425997,5.068208903562157,25.94724102627329,18.13743249837828,72.84465619830841,20.90902204142216,15.544667502639108,0.3117374026749149,1115.7249020442343,18.948624313238664,1369.7425383556108,4.169083152256863,63.80118727676339,0.6784086813968475,160.06957285340243,1.0319698475702042,22.824096386535484,1.4342398677266373,7.322779794674199,1.59319036239807,2.860216280640524,267.67971578961743,2.74998790608258,67.66694815321353,41.992960365022284,0.4872832274435312,195.3762477381564,1.5422836641501887,23.180194760003484,0.11512443343885825,141.7544255251721,1.0666213421897703,302.10400111432585,3.623479740189613,961.102864248558,4.9953303152681015,92.59113373401009,0.7947426448223899,85.31826517122504,289.459917187129,450.51189875207046,102.78121933823464,1827.9267352611926,43.205896988835754,206.5503414037849,3.507894117860543,170.8080370421934,152.05515376917728,1.6168278486835037,14451.417170938987,93.1684048955735,18602.896884715934,1168.984564182221,22705.662325636065,4939.987737358654,597.0293320369332,77.11242045071045,1.3096187799768957,47.49610127155448,60.12182740996286,0.6392854333483008,4085.6083330522356,26.33995039490004,4807.079641497978,302.0713351543992,6574.810986730402,1430.4575301125594,165.8022752169854,0.033013544122154015,0.00010839856474643454,5.252281343465882,29.81891443735689,0.31706949803895473,1338.8899889928293,8.631834728012965,254.76966558133503,16.00943166712587,102.1462067049976,22.223575833357916,9.188568399919934,155.28988958134926,2.6373255378005704,3506.6142036842293,10.673075989590863,125.17729840048551,1.3310311229838463,3068.135944823937,19.78029757225852,139.02447067082517,8.736137240610248,18.9866002076298,4.130845022473702,12.321291344174087,21796.88400526,66.343140651177,1.4376014705679616,120.62956953961658,164.25075613160638,73.29925965868149,99.12889043860916,22416.149626373488,68.22799842222611,2.6720972752890897,130.21286957861463,111.00415447405159,42.432134837977074,89.45276233875403,0.0,265974.43726236466,809.5459652240428,0.5896837115794022,1626.8259533883465,762.8184638559067,313.63801330276414,1006.5471610409372,0.2764859918175148,173571.26687469875,528.2985847193695,163.90528182697133,894.8385958375898,990.463689259433,778.7664136461342,701.6758432640889,602.8343909850347,115.90884167407783,34.198349615748675,204.5317604656451,168.63381821464318,99.3680762880426,136.86634791903106,11.15533563217596,128429.88401708748,390.90183060587196,287.5792157116798,589.6677867282202,481.0051485899109,350.1033362975452,443.56823877479263,7124.9040811245495,21.686059047069406,6.640167122993582,41.908307331277314,0.0,0.0,21.820657834452838,48.5810780079802,254469.85408353704,31.765753210470525,68.19431249997639,195.8217554336806,364610.1271268375,1582891.6074089785,1609136.531610987,6948558.253548018,505662.26963929174,2994179.4639396737,1209369.3664544907,630210.6219035719,35170.36799340978,406610.1492578392,289.7691325901272,528383.239581478,1608.2392131287759,1116.1841525609007,2351.689398910206,2154.1703836970432,1587.3988901406658,1854.1004520122688,13.394872923874635,30403.742804887464,21.991914689134322,619231.9895998631,3733.653262294623,204.54511336216135,836.0756485474367,142.87049141331454,95.27662305364812,286.72549749350947,300.9733539108668,146.90322225542454,21.517721828279342,88.49643677542723,290.0906554097318,31.77669744749832,21.7661311125416,50.090828898274715,63.51857837818734,3034.709324502677,9605.295514672629,3401.8119164291966,3452.8743316904493,2750.609266552984,805.9455107228198,1.2651419606496157,479.7556308131224,232.38334439694825,92.54139355209965,3631.535160155575,4156.209013292295,92.29161545946522,156.5296778185537,84.88632537500025,190.96623448370158,14321.25157421665,14575.269210528028,4990.036917410951,4990.036917410951,4977.835021102306,946.8875602221132,1694.7803862132246,2336.1670746669683,2422.3691747261278,2422.3691747261278,94.11813478893845,94.11813478893845,1035.211420391851,2.9160219310949698,1024.827955265138,7.467443195618232,4442.334736401,807.8258150897898,9241.25084510239,2613.9994334122034,3781.185126413796,2846.066285276392,89.89175884473484,1507.2070768733583,5459.1725072738955,69.05454251235277,1217.5231470105246,1470.1227081754544,1195.265032702207,631.7738502920051,3.113049147963682,518.5937401711312,128.45320654908204,-18.386145576171838,862.3019039917232,0.0067044883416326854,662.7350760896278,147.22021080731875,52.33991260643515,87.48911927618019,27534.683924157627,52.56164497631182,5835.337775394979,10680.872758308948,10878.422626201209,33345.023474989895,2.150382573425896,7450.245859687108,12236.681624329141,13653.266345176024,1.2654674474257552,19254.957508155734,2.4039679702029435,6317.609953139756,7875.790998315743,5057.887121282607,447.2064905845625,102.87686862887985,127.85446235523828,216.4751596004443,11225.153962512557,4102.041948401783,4088.402689608095,1383.1824856978672,17453.446334808483,17453.446334808483,5031.039662837038,5256.649275657913,36.77519510236283,105.14204988784113,29.011032070593572,54.68133576007832,9.993769360313726,3620.581429530247,3783.111116686189,26.523396033015214,75.48083120484553,20.951932123970007,39.57352779411102,7.196390730964298,2032.274849208596,6392.1290084798775,94.50313062745757,1295.5936739961576,1520.9216911166905,1448.835663530976,45.73766239317673,6460.592202350769,19397.378212962874,300.4451376917165,3886.952757551715,4518.335415054323,4231.052700314349,134.99375306870488,479.92910317543715,5.8106248922515045,Yes,64.13,0.84,1.0,6.14,Certified free of dracunculiasis,0.9897543960687526,2.281565926080983,1.80500026508806,12.129590954694159,0.63526635338679,0.6039882907736799,24.78057650245368,3.0545584954715865,0.2137628056140021,0.1527834302032604,9.449166345486693,2.9050453927010698,0.5380138785872045,1.2791263003092876,0.20159729705742485,0.055425594895851,3.8339948273898896,0.88303921480078,7.359600105904143,0.4150333363238143,0.7611953464268293,1.5466697707422241,0.06863874264699264,0.0675828973822809,1.6034216313760323,0.1335909022336654,5.00198095335742,2.2053647619088883,0.5395627423166903,2.161734367657212,9.696527486743973,1.5593176022085484,1.4490491527023182,15.381035572329221,1.958397271464166,0.5630641951056473,2.268628217533076,1.336985187877165,0.1547621525610398,3.425986442156206,2.4946501373762686,3.2400746389622785,44.79023450481391,2.234300415332586,42.63132136372212,3.804730374373429,10.06162927493882,2.7227241512680163,2.638919995588946,1.7195229166727621,4.136347100280002,133.04551029799998,653.309658254,644.354222283,22.7422906043,6895930.247289998,4730.03433006,0.026427566318900003,6450.5652458,0.0580886293111,161.617993832,0.00151201464507,217.162523976,0.0019708091442,2.5621505254,8.19276643551e-05,1730.17272054,0.00965214502178,223.028217816,0.000956291540183,4748.50861866,0.022038975122000003,1908.58493639,0.0185541248421,3448.38337128,0.0143998281844,2483.61542237,0.0142416960256,182.22476087299998,0.341560802393,238.546034133,66.8294620353,0.6706701193319999,6.21576991916,1869.18461959,65.9713482226,259.715891371,2005.31520734,6.10357465857,448018.619951,1363.63355013,1663.59551427,0.0139113620332,1302.48442269,0.0123087925824,14747.1338569,0.094222778665,8795.2582835,0.0475407117568,982.852027197,0.0075881173407599985,2503.65596517,0.029416094815700004,4736.59538858,0.0405210861624,733.941915276,0.00602031998029,691.168446151,0.00362328494781,40997.0875718,922.1734578710001,2.80681786468,8.880580862210001,2247.50420621,1321.55366441,0.011085972250899998,5932.96950054,0.050432049162900006,0.0,0.0,7521.12533604,0.14029533693600002,87681.2840664,0.27655034925300004,7415.51366319,0.0824471526317,43553.5413417,0.28465339194,20403.0366369,1.28286709085,8788.06708851,1.9120523404799998,0.529079232155,170.370039484,395185.657812,819130.3975140002,671031.0546520001,1490161.4521700004,4.5369267615,3.64810276986,4.09218885631,415480.502764,0.49126193037199994,0.17036166466400002,0.332106357468,299192.274356,124346.664167,423538.938523,1.58410141771,0.69336395427,1.14470793471,1.30830431611,102465.361053,67904.99234900001,170370.353402,0.5373396573870001,0.0270563785786,1.02241498146,0.639126195589,0.268712967245,0.7923549475630001,0.5300190831530001,0.661217393723,0.0292845969583,1.4110457434,5.16639568306,6.709900215979999,5.7875841123399985,422576.514266,224791.893795,647368.408062,2.0417725624900003,0.0270412815556,4.0155362164,0.706449847508,3.17409110038,1.76142019093,2.47393386897,597598.828971,6280.15023852,10298.3310416,44040.61061,4210.65208305,1.6182704927999998,3.43374976847,4.38617197334,5.10502769873,5.74990542336,422776.158877,544505.044366,967281.203243,3.05078536451,5.01037151256,6.13118270805,5.27977235671,3.57576322715,4.69048291068,4.136347100280002,4042.99692881,0.359749595271,1.05689271943,0.9381181350900001,0.933826390797,92471.9801462,96209.8781567,188681.858303,0.5951037240529999,0.16913800411600002,1.0238054534899999,0.8957350113049999,0.5606016058009999,0.6906743122229999,0.7255338508710001,0.7080888734349999,0.122278078032,4.4973839487000005,5.876120299809999,6.390842345,6.63157665246,6.65341111003,539569.4292,812913.294421,1352482.72362,4.26573405436,3.0344759059400004,6.319715437120001,5.45216072289,4.2095978048100005,3.646810136390001,6.1180188518500005,4.882481274730001,0.0629545435009,0.225642465826,0.221700684054,0.232249124557,0.258995386825,10366.1413954,23527.1535977,33893.2949932,0.10689860404999996,0.029598652653900007,0.0,0.0,0.06590802058709999,0.149658622115,0.10714226555800001,7050.09795872,27198.2821798,85200.5265259,28864.137226200004,114064.663752,17.3446116603,19.9515208386,19.4641937357,19.9533894826,20.4096250652,2572473.97294,2411423.42557,15.718941281400001,13.851344042300001,19.9548475367,17.6771330897,14.1222260566,16.6741681733,16.9630225548,16.830856836,16451.107159799998,0.00451377650741,0.037340933422,0.13342870957699998,0.231710969779,0.29535056741,18064.6687785,17070.620305,35135.289083599986,0.11081683199100001,0.00212216182599,0.195264387962,0.279913107227,0.134119017926,0.17037154839500002,0.162001198225,0.166157851965,0.055667303503,0.516168788377,1.22513032821,1.35345130593,0.366301998,Highly restricted,25.25,74.75,8971000.0,26559000.0,12789616.0,1.0,0.216185861650432,1.0,1.06,105.9442194,8492.867051559366,26054.19571890156,394.94826831917396,5221.611776101339,6125.8954239976465,5818.87319892403,3440.5347252100005,161.7359555759824,45219.0,13525.0,18556.0,39.46,55.77,3.8,1.0,77.12779,10.4,36296000.0,0.036000000000000004,0.0113,19776.0,55.659878000000006,2032.27,3157.89,1806.37,8664.81,6460.59,936.52,1673.71,1252.49,1507.09,2521.43,1476.39,476.52,103220.3711,2961.966319,26539.48064,10443.028,34878.82217,15231.94947,330.5003494,17.48923616,30.47247796,11.99062427,40.04766161,1594.05,344.28,36.49,1927.21,423.11,4983.59,51.36,101.89,100.53,3147.23,192.5,29.1,1967.23,351.99,19881.03,43.18,45.87,334.6,318.09,1352.2,1391.67,677.13,2705.79,1896.77,1209.67,172.24,451.84,1409.79,6983.37,3982.37,20.4,10398.21,2791.13,2400.67,943.48,908.04,1519.5,189.0,69000.0,30.0,30.0,5971.7,101.42,247.24,4.2,660.65,11.22,411.02,6.98,1496.24,25.41,59.36,1.01,159.82,2.71,3726.33,63.29,344.49,5.85
